,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
207002,300628.SZ,20170317,106.4,127.68,106.4,127.68,88.67,39.01,43.99,53.0,669.256,Communication Services,,20170317,127.68
207001,300628.SZ,20170320,140.45,140.45,140.45,140.45,127.68,12.77,10.0,20.0,280.9,Communication Services,0.09532441984875391,20170320,140.45
207000,300628.SZ,20170321,154.5,154.5,154.5,154.5,140.45,14.05,10.0,13.0,200.85,Communication Services,0.09534254278754749,20170321,154.5
206999,300628.SZ,20170322,169.95,169.95,169.95,169.95,154.5,15.45,10.0,7.0,118.965,Communication Services,0.09531017980432474,20170322,169.95
206998,300628.SZ,20170323,186.95,186.95,186.95,186.95,169.95,17.0,10.0,19.0,355.205,Communication Services,0.09533692528099764,20170323,186.95
206997,300628.SZ,20170324,205.65,205.65,205.65,205.65,186.95,18.7,10.0,69.0,1418.985,Communication Services,0.09533449325331035,20170324,205.65
206996,300628.SZ,20170327,226.22,226.22,226.22,226.22,205.65,20.57,10.0,69.0,1560.918,Communication Services,0.0953322824268019,20170327,226.22
206995,300628.SZ,20170328,248.84,248.84,248.84,248.84,226.22,22.62,10.0,55.0,1368.62,Communication Services,0.09530214254358407,20170328,248.84
206994,300628.SZ,20170329,273.72,273.72,273.72,273.72,248.84,24.88,10.0,89.0,2436.108,Communication Services,0.0952955664374781,20170329,273.72
206993,300628.SZ,20170330,301.09,301.09,301.09,301.09,273.72,27.37,10.0,1430.5,43070.924,Communication Services,0.09530353729425298,20170330,301.09
206992,300628.SZ,20170331,331.2,331.2,331.2,331.2,301.09,30.11,10.0,3009.1,99661.392,Communication Services,0.0953131991325546,20170331,331.2
206991,300628.SZ,20170405,364.32,364.32,334.32,346.62,331.2,15.42,4.66,99328.31,3488990.739,Communication Services,0.04550665651012456,20170405,346.62
206990,300628.SZ,20170406,353.0,378.0,348.02,359.01,346.62,12.39,3.57,51999.25,1883940.898,Communication Services,0.03512116423230546,20170406,359.01
206989,300628.SZ,20170407,353.58,366.0,346.01,347.0,359.01,-12.01,-3.35,35893.24,1268593.228,Communication Services,-0.03402546330667545,20170407,347.0
206988,300628.SZ,20170410,339.0,339.0,319.99,320.4,347.0,-26.6,-7.67,35856.52,1183636.243,Communication Services,-0.07975456475265505,20170410,320.4
206987,300628.SZ,20170411,316.1,324.79,306.7,315.43,320.4,-4.97,-1.55,37346.59,1177319.099,Communication Services,-0.015633427877280042,20170411,315.43
206986,300628.SZ,20170412,309.0,314.0,298.36,301.0,315.43,-14.43,-4.57,33963.81,1035687.472,Communication Services,-0.04682652256804835,20170412,301.0
206985,300628.SZ,20170413,302.5,316.5,302.5,305.7,301.0,4.7,1.56,23206.26,719618.479,Communication Services,0.015493964147913007,20170413,305.7
206984,300628.SZ,20170414,301.2,318.0,296.7,311.0,305.7,5.3,1.73,19542.12,606406.195,Communication Services,0.01718868328244545,20170414,311.0
206983,300628.SZ,20170417,300.0,314.93,295.0,302.0,311.0,-9.0,-2.89,18630.0,568682.702,Communication Services,-0.02936589480436454,20170417,302.0
206982,300628.SZ,20170418,300.0,312.0,300.0,305.0,302.0,3.0,0.99,12966.84,398386.534,Communication Services,0.009884759232541925,20170418,305.0
206981,300628.SZ,20170419,304.65,335.08,304.65,323.79,305.0,18.79,6.16,23157.85,742286.555,Communication Services,0.059783380897953056,20170419,323.79
206980,300628.SZ,20170420,323.89,333.31,317.31,328.2,323.79,4.41,1.36,19854.2,645382.447,Communication Services,0.013528021150625688,20170420,328.2
206979,300628.SZ,20170421,324.9,327.3,319.01,319.8,328.2,-8.4,-2.56,10284.02,330725.76,Communication Services,-0.025927378256136554,20170421,319.8
206978,300628.SZ,20170424,318.15,319.8,302.0,311.99,319.8,-7.81,-2.44,13727.85,427281.201,Communication Services,-0.02472466438607612,20170424,311.99
206977,300628.SZ,20170425,312.94,336.28,308.02,330.11,311.99,18.12,5.81,19827.32,646374.819,Communication Services,0.05645479623686859,20170425,330.11
206976,300628.SZ,20170426,328.02,333.99,318.97,324.0,330.11,-6.11,-1.85,17086.63,557698.989,Communication Services,-0.018682416458316996,20170426,324.0
206975,300628.SZ,20170427,328.0,356.4,325.28,356.4,324.0,32.4,10.0,33401.51,1135545.396,Communication Services,0.09531017980432474,20170427,356.4
206974,300628.SZ,20170428,351.88,359.95,349.44,354.52,356.4,-1.88,-0.53,16489.74,584785.283,Communication Services,-0.005288933726457045,20170428,354.52
206973,300628.SZ,20170502,354.7,358.8,342.01,344.25,354.52,-10.27,-2.9,14399.31,500594.224,Communication Services,-0.029396624261432892,20170502,344.25
206972,300628.SZ,20170503,342.89,348.5,309.83,321.95,344.25,-22.3,-6.48,39623.56,1279700.428,Communication Services,-0.06697188362457172,20170503,321.95
206971,300628.SZ,20170504,314.98,321.45,308.5,311.77,321.95,-10.18,-3.16,15966.21,501997.701,Communication Services,-0.032130517512297715,20170504,311.77
206970,300628.SZ,20170505,309.01,317.5,308.07,310.12,311.77,-1.65,-0.53,10139.76,317586.275,Communication Services,-0.005306417121136497,20170505,310.12
206969,300628.SZ,20170508,308.66,316.79,308.0,308.14,310.12,-1.98,-0.64,9877.14,308490.288,Communication Services,-0.0064050941971294266,20170508,308.14
206968,300628.SZ,20170509,305.0,315.14,303.0,314.75,308.14,6.61,2.15,10426.5,323053.731,Communication Services,0.02122444777082774,20170509,314.75
206967,300628.SZ,20170510,314.91,322.59,306.11,306.99,314.75,-7.76,-2.47,12883.97,407307.351,Communication Services,-0.02496349915768278,20170510,306.99
