,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
255495,600050.SH,20150105,4.97,5.39,4.91,5.26,4.95,0.31,6.26,8312544.19,4274376.158,Communication Services,,20150105,5.26
255494,600050.SH,20150106,5.16,5.25,5.05,5.17,5.26,-0.09,-1.71,5634697.3,2905527.323,Communication Services,-0.01725833822928071,20150106,5.17
255493,600050.SH,20150107,5.11,5.4,5.09,5.36,5.17,0.19,3.68,6156266.79,3246405.536,Communication Services,0.0360912865623729,20150107,5.36
255492,600050.SH,20150108,5.38,5.38,5.02,5.04,5.36,-0.32,-5.97,5486684.71,2829286.069,Communication Services,-0.061557892999433435,20150108,5.04
255491,600050.SH,20150109,5.0,5.22,4.97,4.98,5.04,-0.06,-1.19,5149009.11,2617789.311,Communication Services,-0.01197619104671565,20150109,4.98
255490,600050.SH,20150112,4.97,5.06,4.76,4.85,4.98,-0.13,-2.61,4109382.85,2012298.483,Communication Services,-0.026451186087169832,20150112,4.85
255489,600050.SH,20150113,4.81,4.9,4.79,4.85,4.85,0.0,0.0,2099828.07,1018540.715,Communication Services,0.0,20150113,4.85
255488,600050.SH,20150114,4.84,4.89,4.74,4.77,4.85,-0.08,-1.65,2321598.83,1118286.001,Communication Services,-0.016632400049142033,20150114,4.77
255487,600050.SH,20150115,4.78,4.98,4.75,4.97,4.77,0.2,4.19,3039833.08,1477892.646,Communication Services,0.04107353520828757,20150115,4.97
255486,600050.SH,20150116,4.99,5.05,4.94,5.03,4.97,0.06,1.21,2639420.3,1321260.965,Communication Services,0.012000144003110558,20150116,5.03
255485,600050.SH,20150119,4.74,4.85,4.53,4.54,5.03,-0.49,-9.74,4442114.72,2073733.83,Communication Services,-0.10249297205839125,20150119,4.54
255484,600050.SH,20150120,4.58,4.69,4.51,4.62,4.54,0.08,1.76,2903673.63,1336615.749,Communication Services,0.01746769304039078,20150120,4.62
255483,600050.SH,20150121,4.65,4.85,4.62,4.8,4.62,0.18,3.9,3351215.96,1585277.635,Communication Services,0.03822121282019767,20150121,4.8
255482,600050.SH,20150122,4.81,4.84,4.73,4.81,4.8,0.01,0.21,2239128.16,1072077.089,Communication Services,0.0020811662038244493,20150122,4.81
255481,600050.SH,20150123,4.81,4.9,4.76,4.79,4.81,-0.02,-0.42,2500635.17,1207768.135,Communication Services,-0.004166672694845834,20150123,4.79
255480,600050.SH,20150126,4.78,4.84,4.75,4.82,4.79,0.03,0.63,1701428.15,814861.2,Communication Services,0.00624351663968502,20150126,4.82
255479,600050.SH,20150127,4.83,4.83,4.59,4.72,4.82,-0.1,-2.07,2892107.58,1362121.208,Communication Services,-0.02096512846504508,20150127,4.72
255478,600050.SH,20150128,4.67,4.69,4.61,4.63,4.72,-0.09,-1.91,1853974.14,861023.619,Communication Services,-0.019251931499321254,20150128,4.63
255477,600050.SH,20150129,4.55,4.59,4.5,4.55,4.63,-0.08,-1.73,1944234.73,884992.076,Communication Services,-0.017429635135283648,20150129,4.55
255476,600050.SH,20150130,4.58,4.6,4.5,4.52,4.55,-0.03,-0.66,1500832.33,682753.88,Communication Services,-0.006615239118719317,20150130,4.52
255475,600050.SH,20150202,4.45,4.49,4.43,4.44,4.52,-0.08,-1.77,1486831.72,663137.685,Communication Services,-0.017857617400006236,20150202,4.44
255474,600050.SH,20150203,4.45,4.54,4.45,4.53,4.44,0.09,2.03,1667434.62,747528.083,Communication Services,0.020067563050809173,20150203,4.53
255473,600050.SH,20150204,4.53,4.64,4.51,4.53,4.53,0.0,0.0,1930272.04,883983.484,Communication Services,0.0,20150204,4.53
255472,600050.SH,20150205,4.63,4.64,4.52,4.54,4.53,0.01,0.22,2070531.46,950310.303,Communication Services,0.0022050725583139755,20150205,4.54
255471,600050.SH,20150206,4.49,4.49,4.27,4.35,4.54,-0.19,-4.19,2379292.42,1045818.398,Communication Services,-0.042751166952663996,20150206,4.35
255470,600050.SH,20150209,4.32,4.42,4.31,4.38,4.35,0.03,0.69,1154270.43,505321.822,Communication Services,0.0068728792877620504,20150209,4.38
255469,600050.SH,20150210,4.37,4.43,4.36,4.41,4.38,0.03,0.68,1097821.63,483397.087,Communication Services,0.006825965070399891,20150210,4.41
255468,600050.SH,20150211,4.43,4.57,4.39,4.54,4.41,0.13,2.95,1645020.67,737725.177,Communication Services,0.029052322594501953,20150211,4.54
255467,600050.SH,20150212,4.59,4.99,4.55,4.92,4.54,0.38,8.37,5853496.22,2847857.417,Communication Services,0.08038151845096012,20150212,4.92
255466,600050.SH,20150213,4.72,4.94,4.71,4.85,4.92,-0.07,-1.42,6115231.24,2956788.516,Communication Services,-0.014329825554824968,20150213,4.85
255465,600050.SH,20150216,4.85,5.34,4.82,5.34,4.85,0.49,10.1,8228154.59,4273916.967,Communication Services,0.09624694802271172,20150216,5.34
255464,600050.SH,20150217,5.38,5.87,5.33,5.54,5.34,0.2,3.75,9772600.85,5465817.507,Communication Services,0.03676884778708906,20150217,5.54
255463,600050.SH,20150225,5.58,5.58,5.27,5.29,5.54,-0.25,-4.51,5675967.96,3057062.347,Communication Services,-0.0461762548889844,20150225,5.29
255462,600050.SH,20150226,5.27,5.37,5.11,5.35,5.29,0.06,1.13,5436625.85,2839897.664,Communication Services,0.011278315037707053,20150226,5.35
255461,600050.SH,20150227,5.3,5.85,5.24,5.65,5.35,0.3,5.61,7599789.81,4219332.667,Communication Services,0.05455898425043461,20150227,5.65
255460,600050.SH,20150302,5.65,5.73,5.46,5.59,5.65,-0.06,-1.06,4691071.01,2615725.46,Communication Services,-0.010676257991341868,20150302,5.59
255459,600050.SH,20150303,5.52,5.56,5.31,5.36,5.59,-0.23,-4.11,4548860.03,2470223.187,Communication Services,-0.0420153120842971,20150303,5.36
255458,600050.SH,20150304,5.33,5.54,5.29,5.4,5.36,0.04,0.75,3724273.45,2012317.051,Communication Services,0.0074349784875179905,20150304,5.4
255457,600050.SH,20150305,5.34,5.34,5.18,5.29,5.4,-0.11,-2.04,4043488.62,2125673.124,Communication Services,-0.020580707700020802,20150305,5.29
255456,600050.SH,20150306,5.28,5.32,5.19,5.21,5.29,-0.08,-1.51,2204615.09,1156692.448,Communication Services,-0.015238390104932498,20150306,5.21
255455,600050.SH,20150309,5.17,5.3,5.06,5.27,5.21,0.06,1.15,2609229.95,1350865.51,Communication Services,0.011450506787995285,20150309,5.27
255454,600050.SH,20150310,5.28,5.3,5.17,5.18,5.27,-0.09,-1.71,2138448.25,1117946.657,Communication Services,-0.01722530628187928,20150310,5.18
255453,600050.SH,20150311,5.18,5.24,5.12,5.16,5.18,-0.02,-0.39,2137541.57,1106682.928,Communication Services,-0.003868476777920206,20150311,5.16
255452,600050.SH,20150312,5.2,5.32,5.16,5.26,5.16,0.1,1.94,2735535.3,1437556.027,Communication Services,0.01919444725614716,20150312,5.26
255451,600050.SH,20150313,5.27,5.3,5.21,5.24,5.26,-0.02,-0.38,2290176.73,1201073.278,Communication Services,-0.0038095284166676188,20150313,5.24
255450,600050.SH,20150316,5.17,5.35,5.14,5.34,5.24,0.1,1.91,3796154.48,2003744.937,Communication Services,0.018904154639152654,20150316,5.34
255449,600050.SH,20150317,5.34,5.49,5.32,5.44,5.34,0.1,1.87,4205039.05,2275048.597,Communication Services,0.018553407895747834,20150317,5.44
255448,600050.SH,20150318,5.46,5.54,5.39,5.53,5.44,0.09,1.65,4133017.45,2263912.627,Communication Services,0.016408754666392224,20150318,5.53
255447,600050.SH,20150319,5.56,5.78,5.51,5.64,5.53,0.11,1.99,5627785.18,3185607.902,Communication Services,0.01969624997572389,20150319,5.64
255446,600050.SH,20150320,5.59,5.62,5.5,5.56,5.64,-0.08,-1.42,4370537.66,2424771.014,Communication Services,-0.014285957247476541,20150320,5.56
255445,600050.SH,20150323,5.56,5.65,5.5,5.61,5.56,0.05,0.9,4273513.68,2383108.209,Communication Services,0.008952611272114105,20150323,5.61
255444,600050.SH,20150324,5.58,5.59,5.38,5.49,5.61,-0.12,-2.14,4904277.5,2690830.499,Communication Services,-0.021622464013165657,20150324,5.49
