,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
518154,603290.SH,20200204,15.29,18.35,15.29,18.35,12.74,5.61,44.0345,3455.69,6313.942,Information Technology,,20200204,18.35
518153,603290.SH,20200205,20.19,20.19,20.19,20.19,18.35,1.84,10.0272,416.97,841.862,Information Technology,0.09555785782416679,20200205,20.19
518152,603290.SH,20200206,22.21,22.21,22.21,22.21,20.19,2.02,10.005,550.82,1223.371,Information Technology,0.09535520558158983,20200206,22.21
518151,603290.SH,20200207,24.43,24.43,24.43,24.43,22.21,2.22,9.9955,691.79,1690.043,Information Technology,0.09526924736331299,20200207,24.43
518150,603290.SH,20200210,26.87,26.87,26.87,26.87,24.43,2.44,9.9877,1074.19,2886.349,Information Technology,0.09519853735775077,20200210,26.87
518149,603290.SH,20200211,29.56,29.56,29.56,29.56,26.87,2.69,10.0112,625.75,1849.717,Information Technology,0.09541167345260104,20200211,29.56
518148,603290.SH,20200212,32.52,32.52,32.52,32.52,29.56,2.96,10.0135,586.38,1906.908,Information Technology,0.09543318859960886,20200212,32.52
518147,603290.SH,20200213,35.77,35.77,35.77,35.77,32.52,3.25,9.9938,899.26,3216.653,Information Technology,0.09525426859131655,20200213,35.77
518146,603290.SH,20200214,39.35,39.35,39.35,39.35,35.77,3.58,10.0084,856.57,3370.603,Information Technology,0.09538642159248581,20200214,39.35
518145,603290.SH,20200217,43.29,43.29,43.29,43.29,39.35,3.94,10.0127,878.29,3802.117,Information Technology,0.09542568659047686,20200217,43.29
518144,603290.SH,20200218,47.62,47.62,47.62,47.62,43.29,4.33,10.0023,840.06,4000.366,Information Technology,0.09533117960482751,20200218,47.62
518143,603290.SH,20200219,52.38,52.38,52.38,52.38,47.62,4.76,9.9958,2446.35,12813.981,Information Technology,0.0952719980208493,20200219,52.38
518142,603290.SH,20200220,57.62,57.62,57.62,57.62,52.38,5.24,10.0038,1717.7,9897.387,Information Technology,0.09534489057681653,20200220,57.62
518141,603290.SH,20200221,63.38,63.38,63.38,63.38,57.62,5.76,9.9965,1431.48,9072.72,Information Technology,0.09527862460639244,20200221,63.38
518140,603290.SH,20200224,69.72,69.72,69.72,69.72,63.38,6.34,10.0032,1334.62,9304.971,Information Technology,0.09533886638904551,20200224,69.72
518139,603290.SH,20200225,76.69,76.69,76.69,76.69,69.72,6.97,9.9971,3006.18,23054.394,Information Technology,0.09528410112494771,20200225,76.69
518138,603290.SH,20200226,84.36,84.36,84.36,84.36,76.69,7.67,10.0013,2105.06,17758.286,Information Technology,0.09532203383380605,20200226,84.36
518137,603290.SH,20200227,92.8,92.8,92.8,92.8,84.36,8.44,10.0047,4514.15,41891.312,Information Technology,0.09535328418158111,20200227,92.8
518136,603290.SH,20200228,102.08,102.08,102.08,102.08,92.8,9.28,10.0,42540.44,434252.812,Information Technology,0.09531017980432493,20200228,102.08
518135,603290.SH,20200302,112.29,112.29,112.29,112.29,102.08,10.21,10.002,9848.67,110590.715,Information Technology,0.09532799098796757,20200302,112.29
518134,603290.SH,20200303,123.52,123.52,123.52,123.52,112.29,11.23,10.0009,5688.9,70269.293,Information Technology,0.09531827569201869,20200303,123.52
518133,603290.SH,20200304,135.87,135.87,135.87,135.87,123.52,12.35,9.9984,184606.37,2508246.749,Information Technology,0.09529545995976613,20200304,135.87
518132,603290.SH,20200305,142.66,149.46,140.01,149.46,135.87,13.59,10.0022,214894.5,3166364.271,Information Technology,0.09533025226591194,20200305,149.46
518131,603290.SH,20200306,140.0,163.9,139.55,160.0,149.46,10.54,7.0521,185523.98,2830451.097,Information Technology,0.06814501673168291,20200306,160.0
518130,603290.SH,20200309,156.5,160.5,144.8,150.88,160.0,-9.12,-5.7,128610.45,1969136.918,Information Technology,-0.05868899634867961,20200309,150.88
518129,603290.SH,20200310,148.0,155.88,137.5,152.85,150.88,1.97,1.3057,129939.58,1926042.749,Information Technology,0.012972229451696233,20200310,152.85
518128,603290.SH,20200311,150.0,150.0,137.57,137.57,152.85,-15.28,-9.9967,114119.26,1625739.752,Information Technology,-0.10532416986393928,20200311,137.57
518127,603290.SH,20200312,143.0,151.33,142.06,151.33,137.57,13.76,10.0022,136144.5,2019480.469,Information Technology,0.09533000422603068,20200312,151.33
518126,603290.SH,20200313,145.0,149.27,137.0,142.0,151.33,-9.33,-6.1653,105425.9,1516633.397,Information Technology,-0.06363582509767417,20200313,142.0
518125,603290.SH,20200316,140.08,140.95,127.8,127.8,142.0,-14.2,-10.0,92693.14,1228811.34,Information Technology,-0.10536051565782628,20200316,127.8
518124,603290.SH,20200317,130.0,133.67,125.03,130.65,127.8,2.85,2.23,70106.45,912138.219,Information Technology,0.022055450023187217,20200317,130.65
518123,603290.SH,20200318,130.0,138.3,126.05,133.49,130.65,2.84,2.1737,81201.97,1070897.556,Information Technology,0.021504576701019473,20200318,133.49
518122,603290.SH,20200319,131.33,137.49,129.46,136.4,133.49,2.91,2.1799,75750.86,1017122.651,Information Technology,0.021565176741720676,20200319,136.4
518121,603290.SH,20200320,136.21,137.0,126.29,130.51,136.4,-5.89,-4.3182,74032.21,969477.897,Information Technology,-0.04414189322992557,20200320,130.51
