,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
340791,600760.SH,20150105,10.71,10.88,10.2,10.54,10.73,-0.19,-1.77,111210.84,116631.145,Industry,,20150105,10.54
340790,600760.SH,20150106,10.51,11.55,10.25,11.38,10.54,0.84,7.97,224968.78,249637.812,Industry,0.07667988558496872,20150106,11.38
340789,600760.SH,20150107,11.3,11.3,11.0,11.19,11.38,-0.19,-1.67,117527.38,130796.166,Industry,-0.016836906374351156,20150107,11.19
340788,600760.SH,20150108,11.15,11.36,11.08,11.14,11.19,-0.05,-0.45,97090.54,109220.583,Industry,-0.004478287824695755,20150108,11.14
340787,600760.SH,20150109,11.1,11.3,10.86,10.92,11.14,-0.22,-1.97,85876.88,95244.631,Industry,-0.01994626418237903,20150109,10.92
340786,600760.SH,20150112,10.8,10.87,10.43,10.45,10.92,-0.47,-4.3,83684.32,88308.388,Industry,-0.04399399190593904,20150112,10.45
340785,600760.SH,20150113,10.45,10.85,10.45,10.57,10.45,0.12,1.15,59208.5,63173.85,Industry,0.011417821471326271,20150113,10.57
340784,600760.SH,20150114,10.52,11.13,10.48,11.0,10.57,0.43,4.07,114906.6,125149.894,Industry,0.03987547291622423,20150114,11.0
340783,600760.SH,20150115,10.95,11.28,10.86,10.99,11.0,-0.01,-0.09,113279.63,125716.188,Industry,-0.0009095043828404999,20150115,10.99
340782,600760.SH,20150116,10.99,11.19,10.96,11.05,10.99,0.06,0.55,76831.77,84776.495,Industry,0.005444659548231764,20150116,11.05
340781,600760.SH,20150119,10.97,11.33,10.32,10.58,11.05,-0.47,-4.25,127404.51,138666.874,Industry,-0.04346500153360858,20150119,10.58
340780,600760.SH,20150120,10.6,10.93,10.6,10.88,10.58,0.3,2.84,79651.88,85953.097,Industry,0.02796081499764329,20150120,10.88
340779,600760.SH,20150121,10.89,11.35,10.85,11.24,10.88,0.36,3.31,142963.16,159761.065,Industry,0.03255260303774833,20150121,11.24
340778,600760.SH,20150122,11.35,12.35,11.12,12.06,11.24,0.82,7.3,313883.34,366784.0,Industry,0.0704153468334944,20150122,12.06
340777,600760.SH,20150123,12.05,12.05,11.67,11.71,12.06,-0.35,-2.9,206313.22,243709.291,Industry,-0.02945101368941333,20150123,11.71
