,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
478737,601865.SH,20190215,2.88,2.88,2.88,2.88,2.0,0.88,44.0,1124.48,323.85,Industry,,20190215,2.88
478736,601865.SH,20190218,3.17,3.17,3.17,3.17,2.88,0.29,10.0694,543.54,172.302,Industry,0.09594129374133466,20190218,3.17
478735,601865.SH,20190219,3.49,3.49,3.49,3.49,3.17,0.32,10.0946,1053.76,367.762,Industry,0.09617014832514659,20190219,3.49
478734,601865.SH,20190220,3.84,3.84,3.84,3.84,3.49,0.35,10.0287,826.0,317.184,Industry,0.09557063038529952,20190220,3.84
478733,601865.SH,20190221,4.22,4.22,4.22,4.22,3.84,0.38,9.8958,4205.55,1774.742,Industry,0.09436276144828488,20190221,4.22
478732,601865.SH,20190222,4.64,4.64,4.64,4.64,4.22,0.42,9.9526,4070.38,1888.656,Industry,0.09487923819024349,20190222,4.64
478731,601865.SH,20190225,5.1,5.1,5.1,5.1,4.64,0.46,9.9138,4091.41,2086.619,Industry,0.09452617349211609,20190225,5.1
478730,601865.SH,20190226,5.61,5.61,5.61,5.61,5.1,0.51,10.0,3393.66,1903.843,Industry,0.09531017980432493,20190226,5.61
478729,601865.SH,20190227,6.17,6.17,6.17,6.17,5.61,0.56,9.9822,4701.85,2901.041,Industry,0.09514811838269152,20190227,6.17
478728,601865.SH,20190228,6.79,6.79,6.79,6.79,6.17,0.62,10.0486,3560.44,2417.539,Industry,0.09575210365330834,20190228,6.79
478727,601865.SH,20190301,7.47,7.47,7.47,7.47,6.79,0.68,10.0147,8258.65,6169.212,Industry,0.09544405757412106,20190301,7.47
478726,601865.SH,20190304,8.22,8.22,8.22,8.22,7.47,0.75,10.0402,5411.43,4448.195,Industry,0.09567520992336273,20190304,8.22
478725,601865.SH,20190305,9.04,9.04,9.04,9.04,8.22,0.82,9.9757,42374.8,38306.819,Industry,0.09508896533599637,20190305,9.04
478724,601865.SH,20190306,9.94,9.94,9.94,9.94,9.04,0.9,9.9558,12449.12,12374.425,Industry,0.09490784626439752,20190306,9.94
478723,601865.SH,20190307,10.93,10.93,10.93,10.93,9.94,0.99,9.9598,4631.25,5061.956,Industry,0.09494428151996447,20190307,10.93
478722,601865.SH,20190308,12.02,12.02,12.02,12.02,10.93,1.09,9.9726,67419.53,81038.275,Industry,0.09506062691861439,20190308,12.02
478721,601865.SH,20190311,13.22,13.22,13.22,13.22,12.02,1.2,9.9834,55099.35,72841.341,Industry,0.09515890531647883,20190311,13.22
478720,601865.SH,20190312,14.54,14.54,14.54,14.54,13.22,1.32,9.9849,14202.14,20649.912,Industry,0.09517263768183296,20190312,14.54
478719,601865.SH,20190313,15.99,15.99,14.58,15.14,14.54,0.6,4.1265,743678.77,1133191.631,Industry,0.04043677590392953,20190313,15.14
478718,601865.SH,20190314,16.15,16.65,15.5,15.8,15.14,0.66,4.3593,1103954.64,1792960.961,Industry,0.04266969202361848,20190314,15.8
478717,601865.SH,20190315,15.1,17.38,14.22,17.38,15.8,1.58,10.0,1091730.25,1645015.887,Industry,0.09531017980432474,20190315,17.38
478716,601865.SH,20190318,16.77,18.38,16.5,16.75,17.38,-0.63,-3.6249,1048074.34,1837990.762,Industry,-0.036921861566170486,20190318,16.75
478715,601865.SH,20190319,16.61,17.3,16.22,16.75,16.75,0.0,0.0,737783.18,1237390.625,Industry,0.0,20190319,16.75
478714,601865.SH,20190320,16.5,17.38,16.11,17.14,16.75,0.39,2.3284,714314.4,1197809.415,Industry,0.02301665489855833,20190320,17.14
478713,601865.SH,20190321,16.62,17.9,16.38,16.77,17.14,-0.37,-2.1587,772831.14,1321066.378,Industry,-0.02182333733451633,20190321,16.77
478712,601865.SH,20190322,16.38,17.5,16.28,16.8,16.77,0.03,0.1789,641006.56,1091221.109,Industry,0.0017873105740958803,20190322,16.8
478711,601865.SH,20190325,16.01,16.25,15.12,15.12,16.8,-1.68,-10.0,630703.25,981298.325,Industry,-0.1053605156578264,20190325,15.12
478710,601865.SH,20190326,14.8,15.68,14.66,15.49,15.12,0.37,2.4471,524139.69,801516.317,Industry,0.024176283677390383,20190326,15.49
478709,601865.SH,20190327,15.21,15.54,14.83,15.12,15.49,-0.37,-2.3886,381285.4,579250.512,Industry,-0.024176283677390338,20190327,15.12
478708,601865.SH,20190328,14.98,15.34,14.25,14.29,15.12,-0.83,-5.4894,407747.44,604384.64,Industry,-0.05645837880961089,20190328,14.29
478707,601865.SH,20190329,14.07,14.6,13.55,14.6,14.29,0.31,2.1693,380833.05,537533.495,Industry,0.021461536772514764,20190329,14.6
478706,601865.SH,20190401,14.5,15.33,14.47,15.06,14.6,0.46,3.1507,382888.2,571880.991,Industry,0.0310206936574568,20190401,15.06
478705,601865.SH,20190402,15.04,16.57,14.81,16.28,15.06,1.22,8.1009,708242.65,1102699.673,Industry,0.07789513820264686,20190402,16.28
478704,601865.SH,20190403,15.7,16.45,15.4,15.63,16.28,-0.65,-3.9926,551474.2,877602.44,Industry,-0.040745216141009066,20190403,15.63
478703,601865.SH,20190404,16.0,16.99,15.68,16.31,15.63,0.68,4.3506,647073.31,1048072.782,Industry,0.04258627219953714,20190404,16.31
478702,601865.SH,20190408,16.32,17.15,15.16,15.24,16.31,-1.07,-6.5604,633569.12,1022615.937,Industry,-0.06785486637442222,20190408,15.24
478701,601865.SH,20190409,14.63,14.75,14.08,14.2,15.24,-1.04,-6.8241,420322.08,601265.51,Industry,-0.0706815856512852,20190409,14.2
478700,601865.SH,20190410,13.81,14.38,13.81,14.04,14.2,-0.16,-1.1268,234999.61,331779.756,Industry,-0.01133156600954997,20190410,14.04
478699,601865.SH,20190411,14.13,14.29,13.55,14.12,14.04,0.08,0.5698,247657.71,343868.012,Industry,0.005681833467430864,20190411,14.12
478698,601865.SH,20190412,14.13,14.25,13.72,13.8,14.12,-0.32,-2.2663,150515.34,209820.235,Industry,-0.02292363990193685,20190412,13.8
478697,601865.SH,20190415,13.92,14.18,13.7,13.75,13.8,-0.05,-0.3623,174280.03,242405.592,Industry,-0.0036297680505787237,20190415,13.75
478696,601865.SH,20190416,13.4,13.41,12.78,13.32,13.75,-0.43,-3.1273,236250.92,310521.575,Industry,-0.031772159000337176,20190416,13.32
478695,601865.SH,20190417,13.2,13.52,13.1,13.27,13.32,-0.05,-0.3754,167441.98,222730.853,Industry,-0.0037608167681269355,20190417,13.27
478694,601865.SH,20190418,13.24,13.3,12.63,12.68,13.27,-0.59,-4.4461,226405.97,291867.058,Industry,-0.04547989933503627,20190418,12.68
478693,601865.SH,20190419,12.66,12.88,12.51,12.71,12.68,0.03,0.2366,147365.13,187728.468,Industry,0.002363136192282802,20190419,12.71
