,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
512322,603195.SH,20200206,71.34,85.61,71.34,85.61,59.45,26.16,44.0034,9238.1,78770.58,Consumer Discretionary,,20200206,85.61
512321,603195.SH,20200207,94.17,94.17,94.17,94.17,85.61,8.56,9.9988,2602.5,24507.743,Consumer Discretionary,0.09529956076757763,20200207,94.17
512320,603195.SH,20200210,103.59,103.59,103.59,103.59,94.17,9.42,10.0032,2438.74,25262.908,Consumer Discretionary,0.09533914054803878,20200210,103.59
512319,603195.SH,20200211,113.95,113.95,113.95,113.95,103.59,10.36,10.001,2729.4,31101.513,Consumer Discretionary,0.09531895562168258,20200211,113.95
512318,603195.SH,20200212,125.35,125.35,125.35,125.35,113.95,11.4,10.0044,9874.08,123771.593,Consumer Discretionary,0.09535006891260898,20200212,125.35
512317,603195.SH,20200213,137.89,137.89,137.89,137.89,125.35,12.54,10.004,9373.84,129255.88,Consumer Discretionary,0.09534644124934731,20200213,137.89
512316,603195.SH,20200214,151.68,151.68,151.68,151.68,137.89,13.79,10.0007,16870.69,255894.626,Consumer Discretionary,0.09531677265306203,20200214,151.68
512315,603195.SH,20200217,151.0,166.85,143.01,166.85,151.68,15.17,10.0013,354988.05,5521970.048,Consumer Discretionary,0.09532216669067121,20200217,166.85
512314,603195.SH,20200218,183.54,183.54,177.62,183.54,166.85,16.69,10.003,160419.41,2938579.709,Consumer Discretionary,0.09533742219348407,20200218,183.54
512313,603195.SH,20200219,181.88,185.5,173.77,179.9,183.54,-3.64,-1.9832,209360.86,3780453.991,Consumer Discretionary,-0.020031486434379603,20200219,179.9
512312,603195.SH,20200220,183.94,193.99,180.1,183.2,179.9,3.3,1.8344,211998.92,3917616.95,Consumer Discretionary,0.01817731128354241,20200220,183.2
512311,603195.SH,20200221,183.8,188.0,178.99,184.98,183.2,1.78,0.9716,168871.03,3092958.077,Consumer Discretionary,0.00966925888608414,20200221,184.98
512310,603195.SH,20200224,178.92,182.3,174.59,174.59,184.98,-10.39,-5.6168,140597.63,2504705.074,Consumer Discretionary,-0.05780734312943093,20200224,174.59
512309,603195.SH,20200225,170.0,180.3,168.7,179.88,174.59,5.29,3.03,107704.2,1896451.601,Consumer Discretionary,0.029849593905823764,20200225,179.88
512308,603195.SH,20200226,177.0,178.62,168.0,171.3,179.88,-8.58,-4.7698,89718.43,1557886.609,Consumer Discretionary,-0.048873556572432364,20200226,171.3
512307,603195.SH,20200227,171.0,179.2,170.0,175.94,171.3,4.64,2.7087,74425.5,1308535.858,Consumer Discretionary,0.026726622494454153,20200227,175.94
512306,603195.SH,20200228,168.0,176.66,168.0,171.85,175.94,-4.09,-2.3247,71502.23,1234377.334,Consumer Discretionary,-0.023521024528685628,20200228,171.85
512305,603195.SH,20200302,175.48,185.8,168.7,181.1,171.85,9.25,5.3826,91413.6,1616057.016,Consumer Discretionary,0.05242736159352488,20200302,181.1
