,pair,pvalue,hurst_exp,half_life,avg_cross_count,SharpeRatio,Annualised Return(%),Max Drawdown(%),Annualised Volatility(%)
26,"('Communication Services-Communication Services - 002027.SZ.csv', 'Industry-Industry - 000338.SZ.csv')",0.007096917373984533,0.05393907920851212,57.706844867151055,112.4599589322382,1.8336920964027037,10.185786030550675,14.295196176615242,14.608536769084207
27,"('Communication Services-Communication Services - 002027.SZ.csv', 'Industry-Industry - 000425.SZ.csv')",0.003316379593665396,0.05263549095174296,58.0125874555453,111.77002053388091,1.8336920964027037,10.185786030550675,14.295196176615242,14.608536769084207
