,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
237088,600019.SH,20150105,7.0,7.5,6.98,7.47,7.01,0.46,6.56,2376330.79,1742212.761,Materials,,20150105,7.47
237087,600019.SH,20150106,7.36,7.36,7.04,7.17,7.47,-0.3,-4.02,2060878.55,1477007.983,Materials,-0.040989344533196886,20150106,7.17
237086,600019.SH,20150107,7.08,7.2,6.93,7.06,7.17,-0.11,-1.53,1456242.95,1026463.543,Materials,-0.015460603106378378,20150107,7.06
237085,600019.SH,20150108,7.05,7.1,6.73,6.79,7.06,-0.27,-3.82,1336654.38,913779.722,Materials,-0.0389941099345459,20150108,6.79
237084,600019.SH,20150109,6.77,6.95,6.58,6.63,6.79,-0.16,-2.36,1926575.75,1294452.129,Materials,-0.023846137372833646,20150109,6.63
237083,600019.SH,20150112,6.55,6.55,6.23,6.35,6.63,-0.28,-4.22,1716540.8,1094573.735,Materials,-0.04314999129317094,20150112,6.35
237082,600019.SH,20150113,6.32,6.41,6.27,6.33,6.35,-0.02,-0.32,765861.9,485139.564,Materials,-0.0031545767485154324,20150113,6.33
237081,600019.SH,20150114,6.34,6.37,6.16,6.23,6.33,-0.1,-1.58,983764.66,617419.573,Materials,-0.015923903356723022,20150114,6.23
237080,600019.SH,20150115,6.14,6.44,6.07,6.44,6.23,0.21,3.37,1558651.62,969840.274,Materials,0.03315220731690055,20150115,6.44
237079,600019.SH,20150116,6.42,6.47,6.35,6.41,6.44,-0.03,-0.47,1128105.05,725038.123,Materials,-0.004669269183683612,20150116,6.41
237078,600019.SH,20150119,6.0,6.16,5.77,5.81,6.41,-0.6,-9.36,1874099.81,1113071.799,Materials,-0.09827870006875884,20150119,5.81
237077,600019.SH,20150120,5.84,5.94,5.79,5.89,5.81,0.08,1.38,981457.88,577022.411,Materials,0.01367542679967549,20150120,5.89
237076,600019.SH,20150121,5.91,6.15,5.8,6.12,5.89,0.23,3.9,1884889.12,1126932.094,Materials,0.03830609886073941,20150121,6.12
237075,600019.SH,20150122,6.11,6.28,6.06,6.21,6.12,0.09,1.47,1530003.02,946951.258,Materials,0.014598799421152631,20150122,6.21
237074,600019.SH,20150123,6.21,6.28,6.1,6.14,6.21,-0.07,-1.13,1092620.33,677157.128,Materials,-0.011336153786336352,20150123,6.14
237073,600019.SH,20150126,6.13,6.25,6.12,6.25,6.14,0.11,1.79,867699.92,537925.52,Materials,0.017756721589259044,20150126,6.25
237072,600019.SH,20150127,6.26,6.26,5.98,6.11,6.25,-0.14,-2.24,1181573.95,721947.0,Materials,-0.02265469056480615,20150127,6.11
237071,600019.SH,20150128,6.09,6.1,5.99,6.03,6.11,-0.08,-1.31,703181.83,424903.808,Materials,-0.013179762444409847,20150128,6.03
237070,600019.SH,20150129,5.95,6.12,5.92,6.05,6.03,0.02,0.33,1108704.3,667110.34,Materials,0.003311261303656005,20150129,6.05
237069,600019.SH,20150130,6.06,6.08,5.93,5.94,6.05,-0.11,-1.82,705763.26,423218.298,Materials,-0.01834913866819643,20150130,5.94
237068,600019.SH,20150202,5.84,5.86,5.7,5.71,5.94,-0.23,-3.87,971375.29,560917.268,Materials,-0.039490109706634816,20150202,5.71
237067,600019.SH,20150203,5.76,5.84,5.71,5.83,5.71,0.12,2.1,634380.2,365425.11,Materials,0.020797976694482134,20150203,5.83
237066,600019.SH,20150204,6.15,6.41,6.03,6.41,5.83,0.58,9.95,2286520.16,1435777.046,Materials,0.09484227057017762,20150204,6.41
237065,600019.SH,20150205,6.7,6.7,6.15,6.18,6.41,-0.23,-3.59,3668196.98,2374922.754,Materials,-0.03654099946297936,20150205,6.18
237064,600019.SH,20150206,6.11,6.62,6.08,6.43,6.18,0.25,4.05,3441228.55,2201047.556,Materials,0.03965626677992853,20150206,6.43
237063,600019.SH,20150209,6.35,6.75,6.31,6.63,6.43,0.2,3.11,2615553.28,1722132.897,Materials,0.030630265948243206,20150209,6.63
237062,600019.SH,20150210,6.65,6.72,6.46,6.61,6.63,-0.02,-0.3,1675112.67,1099707.211,Materials,-0.0030211503341762112,20150210,6.61
237061,600019.SH,20150211,6.55,6.61,6.45,6.49,6.61,-0.12,-1.82,1464145.92,956155.386,Materials,-0.01832112314759636,20150211,6.49
237060,600019.SH,20150212,6.47,6.48,6.18,6.41,6.49,-0.08,-1.23,1962905.72,1240540.581,Materials,-0.012403259783419912,20150212,6.41
237059,600019.SH,20150213,6.38,6.66,6.36,6.49,6.41,0.08,1.25,1862900.05,1217677.582,Materials,0.0124032597834199,20150213,6.49
237058,600019.SH,20150216,6.49,6.52,6.36,6.47,6.49,-0.02,-0.31,1091929.57,702132.241,Materials,-0.0030864222031895027,20150216,6.47
237057,600019.SH,20150217,6.5,6.74,6.46,6.62,6.47,0.15,2.32,1632719.16,1081274.178,Materials,0.02291926143610771,20150217,6.62
237056,600019.SH,20150225,6.62,6.69,6.48,6.53,6.62,-0.09,-1.36,1257488.04,827798.955,Materials,-0.01368842666057709,20150225,6.53
237055,600019.SH,20150226,6.51,6.63,6.4,6.62,6.53,0.09,1.38,1127891.32,736432.908,Materials,0.013688426660577107,20150226,6.62
237054,600019.SH,20150227,6.61,6.75,6.55,6.68,6.62,0.06,0.91,1457622.3,970513.639,Materials,0.009022617599637552,20150227,6.68
